CIK,"('exchange_and_symbol', 'variation_0')",stock_price_at_prediction_date,date
1753268,NASDAQ:RUHN,0,2021-04-01
1753368,Nasdaq:SANG,0,2021-04-01
1753539,NYSE:BKSY,10.49,2021-04-01
1753673,Nasdaq:SJ,9,2021-04-01
1753706,Nasdaq:FREE,14.54,2021-04-01
1753886,NYSE:STON,0,2021-04-01
1754068,Nasdaq:ALVR,25.61,2021-04-01
1754170,Nasdaq:ASLE,12.81,2021-04-01
1754226,Nasdaq:OBT,30.5,2021-04-01
1754301,Nasdaq:FOX,43.65,2021-04-01
1754323,Nasdaq:PBTS,905.66,2021-04-01
1754581,NASDAQ:FUTU,123.83,2021-04-01
1754820,NYSE:DM,199.6,2021-04-01
1754824,NASDAQ:SAMA,0,2021-04-01
1754836,NYSE:EIC,15.23,2021-04-01
1755058,Nasdaq:ATIF,8.5,2021-04-01
1755237,Nasdaq:CYCN,79,2021-04-01
1755672,NYSE:CTVA,47.3,2021-04-01
1755953,Nasdaq:GRYP,2012,2021-04-01
1756180,Nasdaq:NCRA,0,2021-04-01
1756262,Nasdaq:TMDX,47.82,2021-04-01
1756594,Nasdaq:IVA,13.12,2021-04-01
1756607,AMEX:EQX,0,2021-04-01
1756699,Nasdaq:TIGR,19.22,2021-04-01
1756701,Nasdaq:LNKB,0,2021-04-01
1756708,NYSE:JMIA,40.96,2021-04-01
1756908,NYSE:NRGX,10.28,2021-04-01
1757064,Nasdaq:GNFT,4.82,2021-04-01
1757073,NYSE:NVST,40.68,2021-04-01
1757097,Nasdaq:CNTG,12.77,2021-04-01
1757143,Nasdaq:AIH,0,2021-04-01
1757399,NYSE:TUFN,0,2021-04-01
1757715,Nasdaq:ATER,444.12,2021-04-01
1757840,AMEX:INDO,0,2021-04-01
1757898,NYSE:STE,186.55,2021-04-01
1757932,,0,2021-04-01
1758009,Nasdaq:QUBT,6.6,2021-04-01
1758057,Nasdaq:LAZR,30.09,2021-04-01
1758488,Nasdaq:OSW,10.76,2021-04-01
1758530,Nasdaq:SY,10.01,2021-04-01
1758730,Nasdaq:TW,73.68,2021-04-01
1758736,OTC:MKDTY,0,2021-04-01
1758766,NYSE:STEM,28.9,2021-04-01
1759136,Nasdaq:BHAT,14.6,2021-04-01
1759138,Nasdaq:CABA,12.06,2021-04-01
1759186,Nasdaq:COEP,9.86,2021-04-01
1759425,Nasdaq:MIRM,19.81,2021-04-01
1759509,Nasdaq:LYFT,64.16,2021-04-01
1759546,Nasdaq:RIDE,0,2021-04-01
1759614,Nasdaq:YJ,23.1,2021-04-01
1759631,NYSE:HYLN,13.26,2021-04-01
1759774,NYSE:PSTL,15.88,2021-04-01
1759783,Nasdaq:EH,42.69,2021-04-01
1759824,NYSE:ALTG,12.91,2021-04-01
1760173,Nasdaq:SRGA,0,2021-04-01
1760247,Nasdaq:EGLX,0,2021-04-01
1760542,Nasdaq:HOOK,14.45,2021-04-01
1760654,Nasdaq:CURI,17.07,2021-04-01
1760689,Nasdaq:MVST,13.59,2021-04-01
1760717,NASDAQ:SCPL,0,2021-04-01
1760854,Nasdaq:NBTX,16.08,2021-04-01
1760903,Nasdaq:JUPW,0,2021-04-01
1760965,NYSE:KTB,49.49,2021-04-01
1761312,Nasdaq:PLMR,70.55,2021-04-01
1761612,Nasdaq:BCYC,25.98,2021-04-01
1761696,Nasdaq:CRKN,287.4,2021-04-01
1761940,NYSE:DSSI,0,2021-04-01
1762239,Nasdaq:KAVL,511.56,2021-04-01
1762301,NYSE:FVRR,225.5,2021-04-01
1762303,Nasdaq:RCEL,22.25,2021-04-01
1762417,Nasdaq:DOYU,130.9,2021-04-01
1762459,NYSE:ATC,0,2021-04-01
1762506,NYSE:VIST,2.94,2021-04-01
1763197,NASDAQ:MOHO,0,2021-04-01
1763950,Nasdaq:LTRN,21.26,2021-04-01
1764013,Nasdaq:HSAQ,17.17,2021-04-01
1764046,NYSE:CLVT,25.43,2021-04-01
1764301,NYSE:SCPE,0,2021-04-01
1764791,NASDAQ:ORPH,0,2021-04-01
1764925,NYSE:WORK,0,2021-04-01
1765159,Nasdaq:NVEI,60.31,2021-04-01
1766146,NASDAQ:LATNW,0,2021-04-01
1766368,NYSE:MEC,16.13,2021-04-01
1766400,Nasdaq:PNTG,48.43,2021-04-01
1766502,NYSE:CHWY,85.88,2021-04-01
1766526,Nasdaq:TECTP,9.75,2021-04-01
1766600,Nasdaq:SNDL,13,2021-04-01
1767043,NASDAQ:SONGW,0,2021-04-01
1767258,Nasdaq:XPEL,55.26,2021-04-01
1767582,OTC:LKNCY,0,2021-04-01
1767837,Nasdaq:RMBI,13.56,2021-04-01
1768012,NASDAQ:GNOG,0,2021-04-01
1768224,Nasdaq:ARCT,46.22,2021-04-01
1768259,NYSE:GOTU,83.79,2021-04-01
1768267,Nasdaq:CRNC,105.43,2021-04-01
1768666,NYSE:BST,50.45,2021-04-01
1768946,Nasdaq:BPTS,0,2021-04-01
1769116,NYSE:VIAO,0,2021-04-01
1769256,NASDAQ:FLJ,0,2021-04-01
1769318,NASDAQ:THBRW,0,2021-04-01
1769484,Nasdaq:BIOX,10.25,2021-04-01
1769617,Nasdaq:HONE,13.7,2021-04-01
1769624,Nasdaq:AGBA,10.54,2021-04-01
1769663,Nasdaq:PBFS,12.07,2021-04-01
1769804,Nasdaq:AUGX,0,2021-04-01
1770088,Nasdaq:WIMI,8.79,2021-04-01
1770121,Nasdaq:SANA,33.03,2021-04-01
1770141,NYSE:UPH,0,2021-04-01
1770251,NASDAQ:ORSNR,0,2021-04-01
1770450,Nasdaq:XRX,24.84,2021-04-01
1770787,Nasdaq:TXG,179.21,2021-04-01
1770883,NYSE:LINX,0,2021-04-01
1771007,Nasdaq:AFYA,20,2021-04-01
1771226,NYSE:RMM,0,2021-04-01
1771279,NASDAQ:WSG,0,2021-04-01
1771515,Nasdaq:GO,36.78,2021-04-01
1771885,Nasdaq:HUGE,2.14,2021-04-01
1771910,NYSE:ADCT,28.7,2021-04-01
1771917,Nasdaq:KRTX,0,2021-04-01
1771928,NASDAQ:FLLCW,0,2021-04-01
1772016,NYSE:BRBR,0,2021-04-01
1772028,OTC:SCPS,0,2021-04-01
1772177,Nasdaq:KRUS,34.16,2021-04-01
1772253,NYSE:FLNG,9.02,2021-04-01
1772303,,0,2021-04-01
1772695,NYSE:NOVA,36.82,2021-04-01
1772720,NYSE:PICC,94.48,2021-04-01
1772757,Nasdaq:DKNG,71.72,2021-04-01
1772921,Nasdaq:ONEW,40.77,2021-04-01
1773086,NASDAQ:ZGYHW,0,2021-04-01
1773087,NASDAQ:THCA,0,2021-04-01
1773250,NYSE MKT:MMX,0,2021-04-01
1773383,NYSE:DT,51.76,2021-04-01
1773427,Nasdaq:SWTX,70.15,2021-04-01
1773751,NYSE:HIMS,13.48,2021-04-01
1774155,NASDAQ:BTRS,0,2021-04-01
1774170,Nasdaq:PWFL,8.12,2021-04-01
1774342,NYSE:NMCO,13.98,2021-04-01
1774675,NYSE:SKIL,200.4,2021-04-01
1774983,Nasdaq:BROG,10.96,2021-04-01
1775085,Nasdaq:CLEU,61.8,2021-04-01
1775625,Nasdaq:SDC,0,2021-04-01
1775898,Nasdaq:UCL,10.11,2021-04-01
1776067,Nasdaq:OCG,70.95,2021-04-01
1776661,Nasdaq:ADVWW,10.96,2021-04-01
1776878,,0,2021-04-01
1776903,NASDAQ:NFINW,0,2021-04-01
1776909,NASDAQ:CURI,17.07,2021-04-01
1776927,,0,2021-04-01
1776967,NYSE:NTCO,0,2021-04-01
1776985,Nasdaq:BNTX,107,2021-04-01
1777319,Nasdaq:CISO,0,2021-04-01
1777393,NYSE:CHPT,24.72,2021-04-01
1777835,NASDAQ:PWP,11.2,2021-04-01
1777921,NASDAQ:AVPT,12.51,2021-04-01
1777946,NYSE:IRNT,0,2021-04-01
1778016,Nasdaq:IMAB,53.76,2021-04-01
1778114,NYSE:AIO,26.85,2021-04-01
1778784,Nasdaq:PVBC,13.58,2021-04-01
1778982,Nasdaq:HUIZ,10.32,2021-04-01
1779020,NYSE:DNMR,43.55,2021-04-01
1779128,Nasdaq:BLDE,11.81,2021-04-01
1779303,NYSE MKT:DCSX,0,2021-04-01
1779474,Nasdaq:MAPS,20.59,2021-04-01
1779476,Nasdaq:KRKR,3.94,2021-04-01
1779578,Nasdaq:QLI,5.02,2021-04-01
1780097,Nasdaq:BXRX,0,2021-04-01
1780232,NYSE:GFL,33.46,2021-04-01
1780262,NASDAQ:NBAC,0,2021-04-01
1780312,Nasdaq:ASTS,13.65,2021-04-01
1780531,NYSE:OCFT,158.3,2021-04-01
1780652,Nasdaq:CAN,22.97,2021-04-01
1780731,Nasdaq:EPOW,4.88,2021-04-01
1780785,Nasdaq:CNEY,157.2,2021-04-01
1781115,NYSE:ALUS,0,2021-04-01
1781162,Nasdaq:MNTS,843.5,2021-04-01
1781193,Nasdaq:QH,70.8,2021-04-01
1781335,NYSE:OTIS,66.82,2021-04-01
1781397,Nasdaq:EEIQ,0,2021-04-01
1781753,NYSE:DAO,31.84,2021-04-01
1781755,Nasdaq:BRP,0,2021-04-01
1781983,Nasdaq:APRE,111.8,2021-04-01
1782037,Nasdaq:YGMZ,5.77,2021-04-01
1782309,Nasdaq:EDTK,3.68,2021-04-01
1782594,Nasdaq:GTH,0,2021-04-01
1782754,NYSE:AZEK,43.29,2021-04-01
1782941,Nasdaq:TIRX,2075,2021-04-01
1782999,Nasdaq:PRTC,0,2021-04-01
1783010,Nasdaq:AMYT,0,2021-04-01
1783036,Nasdaq:NLSP,4.15,2021-04-01
1783180,NYSE:CARR,41.41,2021-04-01
1783183,Nasdaq:PHAT,43.46,2021-04-01
1783317,NASDAQ:MCFE,0,2021-04-01
1783398,NYSE:UWMC,8.78,2021-04-01
1783407,Nasdaq:LIZI,93.8,2021-04-01
1784168,OTC:ELMSQ,0,2021-04-01
1784254,Nasdaq:MDIA,4.17,2021-04-01
1784535,Nasdaq:PRCH,18.1,2021-04-01
1784567,Nasdaq:HCDI,0,2021-04-01
1784797,NYSE:BRMK,0,2021-04-01
1784851,Nasdaq:SHPW,79.92,2021-04-01
1784970,Nasdaq:NXTT,1028.6,2021-04-01
1785154,NYSE:DNK,0,2021-04-01
1785173,Nasdaq:ETNB,26.73,2021-04-01
1785345,Nasdaq:LABP,0,2021-04-01
1785424,Nasdaq:KPLT,345,2021-04-01
1785566,Nasdaq:ZCMD,22.5,2021-04-01
1785592,Nasdaq:LFLY,199.6,2021-04-01
1785680,Nasdaq:HYW,0,2021-04-01
1785971,NYSE:BMEZ,26.31,2021-04-01
1786108,Nasdaq:TRIN,14.25,2021-04-01
1786117,NYSE:PINE,16.81,2021-04-01
1786182,OTC:FHSEY,0,2021-04-01
1786248,NYSE:NREF,0,2021-04-01
1786286,Nasdaq:DPRO,10,2021-04-01
1786352,NYSE:BILL,151.96,2021-04-01
1786511,Nasdaq:ANPC,132.4,2021-04-01
1786689,NYSE MKT:RCOR,0,2021-04-01
1786842,NYSE:VNT,32.17,2021-04-01
1786909,NYSE:SBSW,18.12,2021-04-01
1787005,NASDAQ:CNNB,0,2021-04-01
1787134,NASDAQ:SCR,0,2021-04-01
1787297,Nasdaq:PASG,18.85,2021-04-01
1787306,Nasdaq:ARQT,31.49,2021-04-01
1787400,Nasdaq:NKTX,42.34,2021-04-01
1787414,Nasdaq:BSBK,10.3,2021-04-01
1787425,Nasdaq:XP,39.76,2021-04-01
1787518,Nasdaq:BRLI,0,2021-04-01
1787803,Nasdaq:WNW,443.45,2021-04-01
1788028,Nasdaq:JSPR,99.2,2021-04-01
1788257,Nasdaq:BWMX,0,2021-04-01
1788348,NYSE:BIPC,46.57,2021-04-01
1788399,NYSE:DLY,0,2021-04-01
1788841,Nasdaq:HLBZ,0,2021-04-01
1788882,Nasdaq:ROOT,213.84,2021-04-01
1789029,NYSE:AEVA,71.15,2021-04-01
1789192,Nasdaq:NITO,0,2021-04-01
1789760,NASDAQ:CIICW,0,2021-04-01
1789769,Nasdaq:TIL,536,2021-04-01
1789832,NYSE:HESM,21.49,2021-04-01
1789972,Nasdaq:CGEM,42.82,2021-04-01
1789974,Nasdaq:IGIC,7.54,2021-04-01
1790121,NASDAQ:ACKIU,0,2021-04-01
1790177,NYSE:RFM,0,2021-04-01
1790515,NASDAQ:EQOSW,0,2021-04-01
1790665,OTC:GNRS,0,2021-04-01
1790982,,0,2021-04-01
1791091,,0,2021-04-01
1791278,NASDAQ:BLCT,0,2021-04-01
1791706,Nasdaq:LI,26.82,2021-04-01
1791725,Nasdaq:HUDI,5.7,2021-04-01
1791773,,0,2021-04-01
1791863,NYSE:BEPC,45.34,2021-04-01
1792030,Nasdaq:IMCC,80,2021-04-01
1792044,Nasdaq:VTRS,14.79,2021-04-01
1792267,Nasdaq:BNR,253.7,2021-04-01
1792580,NYSE:OVV,24.7,2021-04-01
1792581,Nasdaq:KRBP,0,2021-04-01
1792789,Nasdaq:DASH,135.91,2021-04-01
1792829,Nasdaq:VSTA,11.56,2021-04-01
1792849,Nasdaq:HPK,6.59,2021-04-01
1793129,NYSE:NDMO,15.69,2021-04-01
1793229,NYSE:CCV,10.03,2021-04-01
1793294,NASDAQ:PPD,0,2021-04-01
1793659,NYSE:DMYS,18.37,2021-04-01
1793855,NYSE:ASGI,0,2021-04-01
1793862,Nasdaq:DADA,30.5,2021-04-01
1793882,NYSE:PTA,24.67,2021-04-01
1794287,NYSE:DYFN,0,2021-04-01
1794350,NYSE:YALA,0,2021-04-01
1794515,Nasdaq:ZI,54.69,2021-04-01
1794621,,0,2021-04-01
1794669,NYSE:FOUR,84.12,2021-04-01
1794717,OTC:SCVX,0,2021-04-01
1794783,NYSE:SLQT,28.76,2021-04-01
1794846,Nasdaq:ATCOL,0,2021-04-01
1794905,Nasdaq:CYXT,0,2021-04-01
1795250,NYSE:SPHR,45.28,2021-04-01
1795251,Nasdaq:NNOX,47.11,2021-04-01
1795579,Nasdaq:CALT,29.61,2021-04-01
1795589,Nasdaq:KC,46.3,2021-04-01
1795815,Nasdaq:BCAL,14.15,2021-04-01
1796022,Nasdaq:STEP,34.43,2021-04-01
1796073,AMEX:VZLA,0,2021-04-01
1796129,Nasdaq:VINC,23.29,2021-04-01
1796209,NYSE:APG,19.5,2021-04-01
1796280,Nasdaq:ORIC,25.71,2021-04-01
1796514,Nasdaq:BTCT,1530,2021-04-01
1796898,Nasdaq:MAXN,33.1,2021-04-01
1797099,,0,2021-04-01
1797336,Nasdaq:AYLA,0,2021-04-01
1797768,Nasdaq:KNTE,0,2021-04-01
1798100,NYSE:NTST,17.93,2021-04-01
1798270,Nasdaq:IONM,0,2021-04-01
1798562,Nasdaq:TMC,10,2021-04-01
1798618,NYSE:PDO,20.1,2021-04-01
1799191,Nasdaq:TOI,10.14,2021-04-01
1799208,NYSE:DNB,24.55,2021-04-01
1799290,Nasdaq:EBON,274.2,2021-04-01
1799332,Nasdaq:GAN,26.85,2021-04-01
1799448,Nasdaq:ALGS,22.67,2021-04-01
1799611,NASDAQ:CGROW,0,2021-04-01
1799788,Nasdaq:GLSI,30.74,2021-04-01
1799858,,0,2021-04-01
1799983,NYSE:GB,12.81,2021-04-01
1800227,NASDAQ:IAC,155.94,2021-04-01
1800315,Nasdaq:GLTO,7.25,2021-04-01
1800347,NYSE:ETWO,10.63,2021-04-01
1800392,Nasdaq:MLGO,0,2021-04-01
1800637,Nasdaq:AGFY,2510,2021-04-01
1800667,Nasdaq:FROG,50.79,2021-04-01
1800682,NYSE:CANO,0,2021-04-01
1801075,NASDAQ:ANAT,0,2021-04-01
1801169,Nasdaq:OPEN,27.9,2021-04-01
1801170,Nasdaq:CLOV,8.79,2021-04-01
1801198,Nasdaq:LEGN,27.64,2021-04-01
1801368,NYSE:MP,45.15,2021-04-01
1801602,Nasdaq:SBIG,0,2021-04-01
1801661,NYSE:SKLZ,494.8,2021-04-01
1801754,Nasdaq:TIG,0,2021-04-01
1801777,Nasdaq:AMTI,0,2021-04-01
1801834,Nasdaq:PRFX,47,2021-04-01
1802450,Nasdaq:LIFW,245.25,2021-04-01
1802457,Nasdaq:ORGN,10.33,2021-04-01
1802665,Nasdaq:HRMY,29.11,2021-04-01
1802768,Nasdaq:RPRX,45.94,2021-04-01
1802883,Nasdaq:API,59.16,2021-04-01
1802971,NYSE:NOTE,10,2021-04-01
1802974,Nasdaq:AVO,20.39,2021-04-01
1803599,Nasdaq:CNXC,132.65,2021-04-01
1803696,Nasdaq:ADEA,6.52,2021-04-01
1803901,Nasdaq:TALK,10.04,2021-04-01
1803914,Nasdaq:PLBY,17.34,2021-04-01
1804176,NYSE:BFLY,19.65,2021-04-01
1804469,Nasdaq:GFAI,0,2021-04-01
1804583,OTC:RAASY,0,2021-04-01
1804585,NASDAQ:NGIO,0,2021-04-01
1804591,Nasdaq:ME,10.46,2021-04-01
1804745,Nasdaq:DRVN,24.05,2021-04-01
1805012,Nasdaq:VTRU,0,2021-04-01
1805077,Nasdaq:EOSE,20.22,2021-04-01
1805242,Nasdaq:BNZI,9.83,2021-04-01
1805284,NYSE:RKT,22.99,2021-04-01
1805385,Nasdaq:NHICW,10.49,2021-04-01
1805387,Nasdaq:CERE,17.74,2021-04-01
1805508,Nasdaq:ITQ,0,2021-04-01
1805521,Nasdaq:FFIE,2944.8,2021-04-01
1805594,Nasdaq:JWEL,122.08,2021-04-01
1805651,NYSE:ACDI,9.88,2021-04-01
1805795,NASDAQ:MACU,0,2021-04-01
1805833,NYSE:SST,10.34,2021-04-01
1805890,Nasdaq:FUSN,0,2021-04-01
1806156,NASDAQ:GHAC,0,2021-04-01
1806201,NASDAQ:LPRO,39.43,2021-04-01
1806310,Nasdaq:TSHA,24.01,2021-04-01
1806524,Nasdaq:LGHL,220,2021-04-01
1806837,Nasdaq:VERX,26.34,2021-04-01
1806904,Nasdaq:EZGO,268,2021-04-01
1807046,AMEX:OZ,0,2021-04-01
1807120,Nasdaq:DSGN,0,2021-04-01
1807166,NASDAQ:AMST,0,2021-04-01
1807192,Nasdaq:CD,0,2021-04-01
1807594,Nasdaq:MLAC,0,2021-04-01
1807846,NYSE:FSNB,305.7,2021-04-01
1807983,OTC:MDNAF,0,2021-04-01
1808158,Nasdaq:RPTX,30.93,2021-04-01
1808220,Nasdaq:GOCO,174.3,2021-04-01
1808665,Nasdaq:ASRT,3.49,2021-04-01
1808834,NYSE:AAN,45.19,2021-04-01
1808865,Nasdaq:ITOS,39.7,2021-04-01
1808898,Nasdaq:BNTC,54.23,2021-04-01
1808997,Nasdaq:AOUT,26.03,2021-04-01
1809104,NYSE:ALIT,0,2021-04-01
1809122,Nasdaq:CVAC,94.29,2021-04-01
1809158,NYSE:KUKE,8.55,2021-04-01
1809196,Nasdaq:IMTX,13.68,2021-04-01
1809353,,0,2021-04-01
1809519,Nasdaq:GDRX,37.62,2021-04-01
1809541,NYSE:BCAT,0,2021-04-01
1809587,NYSE:BEKE,64.44,2021-04-01
1809616,Nasdaq:UPC,0,2021-04-01
1809691,NYSE:AMTD,44.22,2021-04-01
1809987,NYSE:MIR,10.97,2021-04-01
1810019,Nasdaq:RXT,23.7,2021-04-01
1810031,Nasdaq:FRLN,0,2021-04-01
1810140,AMEX:POL,0,2021-04-01
1810182,Nasdaq:ALXO,69.93,2021-04-01
1810523,NYSE:FTHY,19.73,2021-04-01
1810546,Nasdaq:EBC,19.48,2021-04-01
1810560,Nasdaq:REVBW,10489.5,2021-04-01
1810739,Nasdaq:RADI,0,2021-04-01
1810806,NYSE:U,100.34,2021-04-01
1810997,NYSE:XPEV,37.88,2021-04-01
1811063,NYSE:NUVB,14.46,2021-04-01
1811074,NYSE:TPL,527.84,2021-04-01
1811109,Nasdaq:AUVI,0,2021-04-01
1811115,Nasdaq:RNLX,29.57,2021-04-01
1811210,Nasdaq:LCID,26.15,2021-04-01
1811216,Nasdaq:BAOS,118.27,2021-04-01
1811414,NYSE:QS,64.29,2021-04-01
1811764,Nasdaq:PNT,0,2021-04-01
1811856,Nasdaq:VIEW,0,2021-04-01
1811882,NYSE:PSTH,0,2021-04-01
1812173,NYSE:RBOT,298.5,2021-04-01
1812234,NYSE:CCV,0,2021-04-01
1812360,NYSE:FOXO,0,2021-04-01
1812364,Nasdaq:RLAY,39.26,2021-04-01
1812477,Nasdaq:BITF,5.2,2021-04-01
1812727,Nasdaq:RELI,1.29,2021-04-01
1812923,NYSE:SDHY,18.03,2021-04-01
1813658,OTC:TMPO,0,2021-04-01
1813756,NYSE:WE,0,2021-04-01
1813783,Nasdaq:VMAR,8.67,2021-04-01
1813914,Nasdaq:CMAX,424.5,2021-04-01
1814067,Nasdaq:LXEH,17.8,2021-04-01
1814114,NASDAQ:OBIO,11.06,2021-04-01
1814215,NYSE:BURU,0,2021-04-01
1814287,Nasdaq:ABL,9.86,2021-04-01
1814329,Nasdaq:ASTR,208.65,2021-04-01
1814423,NYSE:IH,14.43,2021-04-01
1814550,Nasdaq:SRZN,147.9,2021-04-01
1814728,NASDAQ:ETAC,0,2021-04-01
1815021,NYSE:BQ,0,2021-04-01
1815086,Nasdaq:BTWN,0,2021-04-01
1815095,NYSE:OUST,100.2,2021-04-01
1815184,NYSE:RBAC,0,2021-04-01
1815442,Nasdaq:KYMR,47.02,2021-04-01
1815495,NYSE:NGA,0,2021-04-01
1815526,NASDAQ:BTAQ,0,2021-04-01
1815620,Nasdaq:OPT,10.18,2021-04-01
1815753,Nasdaq:TBCP,0,2021-04-01
1815846,NYSE:MNSO,22.92,2021-04-01
1815849,NYSE:ATIP,496.5,2021-04-01
1815903,Nasdaq:PTPI,32.5,2021-04-01
1815909,,0,2021-04-01
1816007,NYSE:LU,58.72,2021-04-01
1816017,NYSE:SPIR,82,2021-04-01
1816048,NASDAQ:SAII,0,2021-04-01
1816090,NASDAQ:FTOCW,0,2021-04-01
1816101,NYSE:DMYD,0,2021-04-01
1816233,Nasdaq:SHCR,10.1,2021-04-01
1816431,Nasdaq:QSI,12.75,2021-04-01
1816581,NYSE:CLAA,100.2,2021-04-01
1816590,Nasdaq:CMPS,38.44,2021-04-01
1816613,NYSE:MKFG,12.37,2021-04-01
1816696,NASDAQ:ITAC,0,2021-04-01
1816708,NYSE:OWLT,139.72,2021-04-01
1816723,NYSE MKT:GRFX,0,2021-04-01
1816736,Nasdaq:IRON,169.9,2021-04-01
1817153,NASDAQ:EDTXU,0,2021-04-01
1817159,NYSE:RFMZ,20.01,2021-04-01
1817229,Nasdaq:VOR,43.71,2021-04-01
1817232,Nasdaq:DUNEW,9.77,2021-04-01
1817358,Nasdaq:ASO,25.71,2021-04-01
1817640,Nasdaq:BREZ,10.03,2021-04-01
1817786,NASDAQ:RCHG,0,2021-04-01
1817944,NASDAQ:BLUW,0,2021-04-01
1818089,NYSE:BOAC,0,2021-04-01
1818093,Nasdaq:SKIN,11.53,2021-04-01
1818201,Nasdaq:CCCS,10.58,2021-04-01
1818221,NYSE:EQD,0,2021-04-01
1818331,Nasdaq:WGS,551.76,2021-04-01
1818346,NYSE:LEAP,0,2021-04-01
1818382,Nasdaq:ALPA,12.3,2021-04-01
1818383,NYSE:MAX,46.09,2021-04-01
1818502,NYSE:OPFI,10.1,2021-04-01
1818644,NASDAQ:LIDR,303.6,2021-04-01
1818794,Nasdaq:DYN,15.81,2021-04-01
1818838,Nasdaq:ADAG,18.77,2021-04-01
1818844,Nasdaq:VIRI,5.42,2021-04-01
1818873,NYSE:IPOF,0,2021-04-01
1818874,Nasdaq:SOFI,18.27,2021-04-01
1818876,NYSE:IPOD,0,2021-04-01
1818880,NASDAQ:GGMC,0,2021-04-01
1819035,NASDAQ:MILEW,0,2021-04-01
1819113,Nasdaq:SNCE,0,2021-04-01
1819133,Nasdaq:TNGX,11.1,2021-04-01
1819142,NYSE:SES,9.71,2021-04-01
1819157,NASDAQ:NMMC,0,2021-04-01
1819165,NASDAQ:NMMCW,0,2021-04-01
1819175,NYSE:PIAI,0,2021-04-01
1819253,Nasdaq:BTMD,0,2021-04-01
1819263,NASDAQ:MAACW,0,2021-04-01
1819394,Nasdaq:MTTR,15.78,2021-04-01
1819395,Nasdaq:SOND,197.2,2021-04-01
1819399,NYSE:TPGY,0,2021-04-01
1819404,NYSE:NRDY,10.07,2021-04-01
1819411,Nasdaq:GANX,13.2,2021-04-01
1819438,NYSE:GWH,9.94,2021-04-01
1819493,Nasdaq:XOS,308.1,2021-04-01
1819496,Nasdaq:IGAC,0,2021-04-01
1819498,Nasdaq:TWLV,0,2021-04-01
1819510,NYSE:ASAQ,0,2021-04-01
1819516,NYSE:UP,102.7,2021-04-01
1819574,NYSE:BARK,11.61,2021-04-01
1819576,Nasdaq:LQDA,2.71,2021-04-01
1819580,NYSE:YSG,68.75,2021-04-01
1819584,NYSE:VLTA,0,2021-04-01
1819608,NYSE:AVAN,0,2021-04-01
1819615,Nasdaq:CLVR,0,2021-04-01
1819704,Nasdaq:MRM,10.35,2021-04-01
1819724,NASDAQ:RACB,0,2021-04-01
1819790,Nasdaq:TARS,30.98,2021-04-01
1819794,Nasdaq:HTOO,15.21,2021-04-01
1819796,Nasdaq:GCMG,12.8,2021-04-01
1819810,NYSE:RDW,9.84,2021-04-01
1819848,NYSE:JOBY,10.59,2021-04-01
1819876,NASDAQ:TRITW,0,2021-04-01
1819881,Nasdaq:PAYA,0,2021-04-01
1819989,Nasdaq:CIFR,10.88,2021-04-01
1819994,Nasdaq:RKLB,12.51,2021-04-01
1820144,NYSE:GRND,10.11,2021-04-01
1820160,NASDAQ:SHAC,0,2021-04-01
1820175,Nasdaq:OCAX,10.05,2021-04-01
1820190,Nasdaq:SCLX,9.9,2021-04-01
1820191,NYSE:IMPX,0,2021-04-01
1820201,NASDAQ:SGAM,0,2021-04-01
1820209,,0,2021-04-01
1820272,NASDAQ:LEGOW,0,2021-04-01
1820302,NYSE:BKKT,338.5,2021-04-01
1820566,Nasdaq:ISPO,199.4,2021-04-01
1820721,Nasdaq:ARRY,30,2021-04-01
1820727,NASDAQ:MUDS,0,2021-04-01
1820872,NYSE:GBTG,9.99,2021-04-01
1820875,Nasdaq:CXAI,9.85,2021-04-01
1820877,NYSE:AIRC,0,2021-04-01
1820931,NYSE:OACB,0,2021-04-01
1820953,Nasdaq:AFRM,81.99,2021-04-01
1821075,Nasdaq:SFR,0,2021-04-01
1821146,Nasdaq:BWAC,0,2021-04-01
1821159,Nasdaq:EVGO,12.27,2021-04-01
1821160,NYSE:GHLD,15.18,2021-04-01
1821171,NASDAQ:QELLW,0,2021-04-01
1821175,Nasdaq:MSGM,250.5,2021-04-01
1821323,Nasdaq:SGTX,0,2021-04-01
1821329,NYSE:PRPC,0,2021-04-01
1821349,Nasdaq:NGMS,0,2021-04-01
1821393,NYSE:AAN,25.46,2021-04-01
1821424,Nasdaq:UK,780,2021-04-01
1821468,Nasdaq:YQ,185.8,2021-04-01
1821586,Nasdaq:HLXB,0,2021-04-01
1821595,NASDAQ:VCVC,0,2021-04-01
1821606,Nasdaq:PMGM,0,2021-04-01
1821682,NASDAQ:SRSA,0,2021-04-01
1821742,NYSE:XPOA,0,2021-04-01
1821769,Nasdaq:NVTS,10.18,2021-04-01
1821788,NYSE:HZON,0,2021-04-01
1821806,Nasdaq:LESL,23.78,2021-04-01
1821812,NASDAQ:SCAQ,0,2021-04-01
1821850,OTC:SUNLQ,0,2021-04-01
1822027,NASDAQ:TEKK,0,2021-04-01
1822145,Nasdaq:PRST,9.85,2021-04-01
1822250,Nasdaq:WISH,0,2021-04-01
1822309,,0,2021-04-01
1822312,Nasdaq:JCIC,0,2021-04-01
1822359,Nasdaq:DCGO,9.94,2021-04-01
1822366,Nasdaq:ALTU,0,2021-04-01
1822462,Nasdaq:FHTX,16.87,2021-04-01
