CIK,risk_score,date
1040570,0.37,2021-01-01
1040593,0.95,2021-01-01
1040666,0.37,2021-01-01
1040719,1.1,2021-01-01
1040799,0.37,2021-01-01
1040829,2.38,2021-01-01
1040850,0,2021-01-01
1040853,0.37,2021-01-01
1040896,0.73,2021-01-01
1040956,0.37,2021-01-01
1040971,0.84,2021-01-01
1040973,0,2021-01-01
1041024,3.05,2021-01-01
1041061,2.38,2021-01-01
1041130,1.1,2021-01-01
1041177,0,2021-01-01
1041179,0,2021-01-01
1041255,0.37,2021-01-01
1041318,0.37,2021-01-01
1041368,0.73,2021-01-01
1041379,0.95,2021-01-01
1041429,0.37,2021-01-01
1041514,0.73,2021-01-01
1041550,0.37,2021-01-01
1041623,0.06,2021-01-01
1041652,0.37,2021-01-01
1041657,2.38,2021-01-01
1041668,1.1,2021-01-01
1041792,1.1,2021-01-01
1041803,1.8,2021-01-01
1041859,2.38,2021-01-01
1041934,0.06,2021-01-01
1041954,0.37,2021-01-01
1041970,0.37,2021-01-01
1042046,2.38,2021-01-01
1042068,0.37,2021-01-01
1042074,1.36,2021-01-01
1042091,0.06,2021-01-01
1042134,0.37,2021-01-01
1042162,0.37,2021-01-01
1042185,0.37,2021-01-01
1042187,0.73,2021-01-01
1042282,0.37,2021-01-01
1042291,0,2021-01-01
1042323,0.06,2021-01-01
1042431,0.37,2021-01-01
1042521,0,2021-01-01
1042729,2.38,2021-01-01
1042776,0.84,2021-01-01
1042799,0.06,2021-01-01
1042810,0.37,2021-01-01
1042893,2.38,2021-01-01
1043000,0.73,2021-01-01
1043082,0.37,2021-01-01
1043134,0,2021-01-01
1043186,0.73,2021-01-01
1043219,0.84,2021-01-01
1043236,0.37,2021-01-01
1043277,2.38,2021-01-01
1043310,0,2021-01-01
1043337,2.38,2021-01-01
1043509,2.38,2021-01-01
1043533,0.37,2021-01-01
1043604,2.38,2021-01-01
1043639,0.37,2021-01-01
1043769,0.37,2021-01-01
1043892,0.37,2021-01-01
1043961,0.73,2021-01-01
1044391,0,2021-01-01
1044435,0,2021-01-01
1044577,0,2021-01-01
1044777,2.38,2021-01-01
1044865,0.37,2021-01-01
1044942,0.37,2021-01-01
1045126,0,2021-01-01
1045280,0.37,2021-01-01
1045425,0,2021-01-01
1045450,0.84,2021-01-01
1045520,1.1,2021-01-01
1045597,0.37,2021-01-01
1045598,0,2021-01-01
1045609,2.38,2021-01-01
1045739,0,2021-01-01
1045742,0.73,2021-01-01
1045769,0.37,2021-01-01
1045810,2.38,2021-01-01
1045828,0.06,2021-01-01
1045829,0.37,2021-01-01
1045986,1.1,2021-01-01
1046025,0.84,2021-01-01
1046050,0.73,2021-01-01
1046102,2.38,2021-01-01
1046131,0.37,2021-01-01
1046179,1.1,2021-01-01
1046191,0.06,2021-01-01
1046203,0.73,2021-01-01
1046207,0.37,2021-01-01
1046257,2.38,2021-01-01
1046311,2.38,2021-01-01
1046327,0.73,2021-01-01
1046558,0.06,2021-01-01
1046568,2.38,2021-01-01
1046578,0,2021-01-01
1046587,0.37,2021-01-01
1046607,0.06,2021-01-01
1046692,0.37,2021-01-01
1046832,0.37,2021-01-01
1046880,0,2021-01-01
1046995,0.73,2021-01-01
1047040,0,2021-01-01
1047073,0.06,2021-01-01
1047113,0.37,2021-01-01
1047127,2.38,2021-01-01
1047170,0.37,2021-01-01
1047188,0.37,2021-01-01
1047202,0.37,2021-01-01
1047262,0.37,2021-01-01
1047335,1.8,2021-01-01
1047340,2.38,2021-01-01
1047406,0.06,2021-01-01
1047427,0.37,2021-01-01
1047459,1.1,2021-01-01
1047537,0.37,2021-01-01
1047600,0.37,2021-01-01
1047699,0.37,2021-01-01
1047714,0.06,2021-01-01
1047716,1.1,2021-01-01
1047747,0.37,2021-01-01
1047862,2.38,2021-01-01
1047884,1.8,2021-01-01
1048044,0.37,2021-01-01
1048064,0.06,2021-01-01
1048135,0.06,2021-01-01
1048142,0,2021-01-01
1048268,2.38,2021-01-01
1048286,2.38,2021-01-01
1048477,2.38,2021-01-01
1048611,0.37,2021-01-01
1048685,0.37,2021-01-01
1048693,0.06,2021-01-01
1048695,2.38,2021-01-01
1048740,0.37,2021-01-01
1048767,0.37,2021-01-01
1048796,0.06,2021-01-01
1048911,2.38,2021-01-01
1049049,0.06,2021-01-01
1049129,0.06,2021-01-01
1049210,0.37,2021-01-01
1049480,0.37,2021-01-01
1049502,2.38,2021-01-01
1049505,0,2021-01-01
1049521,2.38,2021-01-01
1049535,0.37,2021-01-01
1049606,0.73,2021-01-01
1049659,1.1,2021-01-01
1049758,0.37,2021-01-01
1049782,2.38,2021-01-01
1049889,0.06,2021-01-01
1049897,0.06,2021-01-01
1049984,0.06,2021-01-01
1050007,0.37,2021-01-01
1050025,0,2021-01-01
1050080,0,2021-01-01
1050132,0.37,2021-01-01
1050140,1.1,2021-01-01
1050167,0.37,2021-01-01
1050180,0.37,2021-01-01
1050372,0.37,2021-01-01
1050377,1.8,2021-01-01
1050441,0.84,2021-01-01
1050446,2.38,2021-01-01
1050504,0.06,2021-01-01
1050550,0.37,2021-01-01
1050686,0,2021-01-01
1050690,0.37,2021-01-01
1050692,0.06,2021-01-01
1050743,1.8,2021-01-01
1050776,0.37,2021-01-01
1050797,2.38,2021-01-01
1050808,0.37,2021-01-01
1050825,0,2021-01-01
1050891,0.06,2021-01-01
1050894,0,2021-01-01
1050915,2.38,2021-01-01
1050992,0.37,2021-01-01
1050996,0.37,2021-01-01
1051000,0.37,2021-01-01
1051003,0,2021-01-01
1051004,0,2021-01-01
1051009,0,2021-01-01
1051067,0,2021-01-01
1051114,0.37,2021-01-01
1051118,0,2021-01-01
1051251,2.38,2021-01-01
1051285,0.06,2021-01-01
1051343,0.73,2021-01-01
1051357,0,2021-01-01
1051379,0,2021-01-01
1051381,0,2021-01-01
1051430,0.37,2021-01-01
1051431,0.37,2021-01-01
1051470,2.38,2021-01-01
1051490,0.37,2021-01-01
1051512,2.38,2021-01-01
1051514,0.73,2021-01-01
1051556,0.37,2021-01-01
1051591,0,2021-01-01
1051627,2.38,2021-01-01
1051741,0.95,2021-01-01
1051825,0,2021-01-01
1051848,0.37,2021-01-01
1051871,0.37,2021-01-01
1051904,0.06,2021-01-01
1051964,0.37,2021-01-01
1052100,0.84,2021-01-01
1052102,0.37,2021-01-01
1052196,0.06,2021-01-01
1052245,0.06,2021-01-01
1052246,0.06,2021-01-01
1052257,0,2021-01-01
1052262,0.37,2021-01-01
1052274,0.37,2021-01-01
1052327,0,2021-01-01
1052357,0.37,2021-01-01
1052439,0.37,2021-01-01
1052489,0.37,2021-01-01
1052547,0.37,2021-01-01
1052593,0,2021-01-01
1052595,3.05,2021-01-01
1052637,0.37,2021-01-01
1052648,0.06,2021-01-01
1052667,0.37,2021-01-01
1052752,0.84,2021-01-01
1052773,0.37,2021-01-01
1052837,0.37,2021-01-01
1052914,0,2021-01-01
1052958,0.37,2021-01-01
1052994,0,2021-01-01
1053008,0.06,2021-01-01
1053092,1.36,2021-01-01
1053148,0.37,2021-01-01
1053178,0,2021-01-01
1053256,1.1,2021-01-01
1053270,0.06,2021-01-01
1053352,2.38,2021-01-01
1053374,0.95,2021-01-01
1053384,0.37,2021-01-01
1053507,2.38,2021-01-01
1053532,0.37,2021-01-01
1053584,1.8,2021-01-01
1053650,0.37,2021-01-01
1053691,2.38,2021-01-01
1053706,2.38,2021-01-01
1053947,1.1,2021-01-01
1053988,0,2021-01-01
1054000,0.06,2021-01-01
1054056,0.06,2021-01-01
1054070,0,2021-01-01
1054131,0,2021-01-01
1054183,0.06,2021-01-01
1054298,0.37,2021-01-01
1054303,0,2021-01-01
1054374,0.95,2021-01-01
1054396,0.06,2021-01-01
1054422,0.06,2021-01-01
1054538,0.37,2021-01-01
1054579,0.37,2021-01-01
1054588,0,2021-01-01
1054709,0,2021-01-01
1054721,0.73,2021-01-01
1054748,0.06,2021-01-01
1054833,0.95,2021-01-01
1054836,0.37,2021-01-01
1054853,0.06,2021-01-01
1054905,0.84,2021-01-01
1055160,0.84,2021-01-01
1055231,0.37,2021-01-01
1055246,0.37,2021-01-01
1055286,0.37,2021-01-01
1055454,0.73,2021-01-01
1055455,0.37,2021-01-01
1055458,0.06,2021-01-01
1055616,0.06,2021-01-01
1055617,0.06,2021-01-01
1055684,0.06,2021-01-01
1055726,2.38,2021-01-01
1055870,0,2021-01-01
1056086,0.06,2021-01-01
1056087,2.38,2021-01-01
1056093,0.37,2021-01-01
1056218,0.37,2021-01-01
1056239,0,2021-01-01
1056285,2.38,2021-01-01
1056288,0.84,2021-01-01
1056294,0.37,2021-01-01
1056312,0.06,2021-01-01
1056358,0.73,2021-01-01
1056562,0.37,2021-01-01
1056673,0.37,2021-01-01
1056696,2.38,2021-01-01
1056794,0.37,2021-01-01
1056811,0.37,2021-01-01
1056865,0.06,2021-01-01
1056880,0.06,2021-01-01
1056903,0.84,2021-01-01
1056904,0.37,2021-01-01
1056923,0.95,2021-01-01
1056943,0.73,2021-01-01
1057007,0.37,2021-01-01
1057024,0,2021-01-01
1057047,0.06,2021-01-01
1057060,1.8,2021-01-01
1057083,0.73,2021-01-01
1057187,0.06,2021-01-01
1057207,0.37,2021-01-01
1057352,2.38,2021-01-01
1057377,0,2021-01-01
1057379,1.36,2021-01-01
1057436,0.95,2021-01-01
1057489,0.06,2021-01-01
1057507,0.37,2021-01-01
1057561,0.06,2021-01-01
1057637,0.37,2021-01-01
1057672,0.37,2021-01-01
1057689,0.37,2021-01-01
1057695,0,2021-01-01
1057698,0.37,2021-01-01
1057706,0.84,2021-01-01
1057708,0.37,2021-01-01
1057709,0.37,2021-01-01
1057725,0.37,2021-01-01
1057746,0.37,2021-01-01
1057758,0.37,2021-01-01
1057861,0.06,2021-01-01
1057876,0.06,2021-01-01
1057877,2.38,2021-01-01
1057949,0.37,2021-01-01
1057971,0.06,2021-01-01
1057997,0.37,2021-01-01
1058090,2.38,2021-01-01
1058154,0.06,2021-01-01
1058177,0.37,2021-01-01
1058234,0,2021-01-01
1058239,0,2021-01-01
1058254,0.06,2021-01-01
1058283,0.06,2021-01-01
1058289,0.37,2021-01-01
1058290,2.38,2021-01-01
1058299,0.37,2021-01-01
1058307,0.73,2021-01-01
1058430,0.06,2021-01-01
1058438,0.37,2021-01-01
1058441,0.37,2021-01-01
1058444,0.37,2021-01-01
1058539,0.37,2021-01-01
1058623,2.38,2021-01-01
1058690,0.37,2021-01-01
1058703,0,2021-01-01
1058802,0.37,2021-01-01
1058811,3.05,2021-01-01
1058867,0.73,2021-01-01
1058959,0.06,2021-01-01
1058973,0.37,2021-01-01
1058986,0.06,2021-01-01
1059024,0.06,2021-01-01
1059078,0.37,2021-01-01
1059130,0.37,2021-01-01
1059142,0.84,2021-01-01
1059155,0.37,2021-01-01
1059213,0.06,2021-01-01
1059262,0.84,2021-01-01
1059280,0,2021-01-01
1059341,0.37,2021-01-01
1059363,0.06,2021-01-01
1059386,0.06,2021-01-01
1059404,0,2021-01-01
1059420,0.37,2021-01-01
1059421,0.06,2021-01-01
1059556,2.38,2021-01-01
1059562,0.37,2021-01-01
1059574,0.37,2021-01-01
1059581,0.37,2021-01-01
1059706,0.06,2021-01-01
1059763,0.37,2021-01-01
1059790,0.37,2021-01-01
1059920,0.37,2021-01-01
1059976,0.06,2021-01-01
1060009,0.95,2021-01-01
1060024,0,2021-01-01
1060219,0.73,2021-01-01
1060233,0.37,2021-01-01
1060259,0.37,2021-01-01
1060311,0.37,2021-01-01
1060326,0,2021-01-01
1060390,0,2021-01-01
1060391,2.38,2021-01-01
1060392,0,2021-01-01
1060426,0,2021-01-01
1060439,0.37,2021-01-01
1060490,0.37,2021-01-01
1060523,0.37,2021-01-01
1060531,0,2021-01-01
1060558,0.37,2021-01-01
1060595,0,2021-01-01
1060736,2.38,2021-01-01
1060753,0.37,2021-01-01
1060767,0.37,2021-01-01
1060770,0.37,2021-01-01
1060801,0,2021-01-01
1060822,2.38,2021-01-01
1060824,0.37,2021-01-01
1060939,0.37,2021-01-01
1060955,1.1,2021-01-01
1060964,0.37,2021-01-01
1060990,0,2021-01-01
1061027,2.38,2021-01-01
1061068,0.37,2021-01-01
1061069,0.06,2021-01-01
1061164,0,2021-01-01
1061219,2.38,2021-01-01
1061261,0.06,2021-01-01
1061322,0.95,2021-01-01
1061353,0,2021-01-01
1061393,0.37,2021-01-01
1061399,0.06,2021-01-01
1061506,0.06,2021-01-01
1061514,0.06,2021-01-01
1061554,0,2021-01-01
1061574,1.1,2021-01-01
1061580,0,2021-01-01
1061583,0.06,2021-01-01
1061630,2.38,2021-01-01
1061646,0.37,2021-01-01
1061692,0.37,2021-01-01
1061736,1.1,2021-01-01
1061762,0.37,2021-01-01
1061786,0.06,2021-01-01
1061857,0.06,2021-01-01
1061859,0.37,2021-01-01
1061894,1.1,2021-01-01
1061895,0.37,2021-01-01
1061915,0.06,2021-01-01
1061983,3.69,2021-01-01
1062019,0.37,2021-01-01
1062047,0.95,2021-01-01
1062157,0.37,2021-01-01
1062184,0.06,2021-01-01
1062216,0.37,2021-01-01
1062231,2.38,2021-01-01
1062292,0.37,2021-01-01
1062438,0.37,2021-01-01
1062449,0.37,2021-01-01
1062478,0.37,2021-01-01
1062579,1.1,2021-01-01
1062606,0,2021-01-01
1062613,0.37,2021-01-01
1062621,0.37,2021-01-01
1062814,0.06,2021-01-01
1062822,2.38,2021-01-01
1062978,0,2021-01-01
1063085,0.37,2021-01-01
1063193,0.37,2021-01-01
1063199,0.06,2021-01-01
1063251,0.37,2021-01-01
1063257,0.37,2021-01-01
1063259,0.06,2021-01-01
1063344,2.38,2021-01-01
1063494,0.37,2021-01-01
1063527,0.37,2021-01-01
1063537,0.73,2021-01-01
1063561,0.37,2021-01-01
1063761,2.38,2021-01-01
1063880,0.37,2021-01-01
1063918,0.37,2021-01-01
1063921,0.06,2021-01-01
1063980,0.37,2021-01-01
1064015,0,2021-01-01
1064060,0.37,2021-01-01
1064063,0,2021-01-01
1064236,0.37,2021-01-01
1064535,0.06,2021-01-01
1064648,0.37,2021-01-01
1064728,2.38,2021-01-01
1064863,0.95,2021-01-01
1065023,0.06,2021-01-01
1065034,0.37,2021-01-01
1065059,2.38,2021-01-01
1065078,0.73,2021-01-01
1065087,0.37,2021-01-01
1065088,2.38,2021-01-01
1065120,0.06,2021-01-01
1065253,0.06,2021-01-01
1065280,2.38,2021-01-01
1065298,0,2021-01-01
1065331,0.37,2021-01-01
1065332,0.06,2021-01-01
1065633,0.06,2021-01-01
1065696,2.38,2021-01-01
1065736,0.37,2021-01-01
1065748,0.37,2021-01-01
1065837,2.38,2021-01-01
1065857,0.06,2021-01-01
1065860,0,2021-01-01
1065865,0.95,2021-01-01
1065869,0,2021-01-01
1065910,0.06,2021-01-01
1065984,0.37,2021-01-01
1066010,0.37,2021-01-01
1066026,0.37,2021-01-01
1066104,0.95,2021-01-01
1066114,0.37,2021-01-01
1066116,1.1,2021-01-01
1066119,1.1,2021-01-01
1066122,0.37,2021-01-01
1066123,0.37,2021-01-01
1066124,0.37,2021-01-01
1066134,0,2021-01-01
1066194,2.38,2021-01-01
1066254,0.37,2021-01-01
1066287,0.06,2021-01-01
1066605,2.38,2021-01-01
1066684,0,2021-01-01
1066774,0.06,2021-01-01
1066808,0.37,2021-01-01
1066833,0,2021-01-01
1066923,1.8,2021-01-01
1066930,0.06,2021-01-01
1067206,0.37,2021-01-01
1067294,2.38,2021-01-01
1067386,0.06,2021-01-01
1067489,0.37,2021-01-01
1067491,1.1,2021-01-01
1067588,0.37,2021-01-01
1067701,2.38,2021-01-01
1067797,0.37,2021-01-01
1067839,1.1,2021-01-01
1067983,0.84,2021-01-01
1068044,0.37,2021-01-01
1068169,0.06,2021-01-01
1068292,0,2021-01-01
1068717,0.95,2021-01-01
1068784,0.37,2021-01-01
1068796,0,2021-01-01
1068848,0.37,2021-01-01
1068851,1.1,2021-01-01
1068874,0,2021-01-01
1068875,3.69,2021-01-01
1068885,0.37,2021-01-01
1068887,0.37,2021-01-01
1068897,0.06,2021-01-01
1068963,0,2021-01-01
1069157,0.84,2021-01-01
1069183,2.38,2021-01-01
1069201,0,2021-01-01
1069202,2.38,2021-01-01
1069249,0,2021-01-01
1069258,2.38,2021-01-01
1069308,3.05,2021-01-01
1069394,0.73,2021-01-01
1069450,0.06,2021-01-01
1069469,0.37,2021-01-01
1069502,0,2021-01-01
1069530,2.38,2021-01-01
1069533,0.73,2021-01-01
1069546,0.37,2021-01-01
1069602,0.06,2021-01-01
1069665,0.37,2021-01-01
1069669,0.37,2021-01-01
1069822,0,2021-01-01
1069878,1.8,2021-01-01
1069899,2.38,2021-01-01
1069996,1.8,2021-01-01
1070042,0.37,2021-01-01
1070045,0,2021-01-01
1070050,0.73,2021-01-01
1070052,0.37,2021-01-01
1070081,2.38,2021-01-01
1070190,0.37,2021-01-01
1070235,2.38,2021-01-01
1070243,0.37,2021-01-01
1070259,0.37,2021-01-01
1070296,0.73,2021-01-01
1070304,1.1,2021-01-01
1070321,0.37,2021-01-01
1070336,0.95,2021-01-01
1070380,1.1,2021-01-01
1070394,0.37,2021-01-01
1070412,2.38,2021-01-01
1070423,2.38,2021-01-01
1070494,2.38,2021-01-01
1070517,0.37,2021-01-01
1070523,0.37,2021-01-01
1070524,0.73,2021-01-01
1070680,0.73,2021-01-01
1070698,0.95,2021-01-01
1070699,0,2021-01-01
1070732,0.06,2021-01-01
1070750,2.38,2021-01-01
1070763,0.06,2021-01-01
1070945,0.06,2021-01-01
1070985,2.38,2021-01-01
1071058,0.06,2021-01-01
1071189,0.06,2021-01-01
1071236,0.73,2021-01-01
1071255,2.38,2021-01-01
1071321,1.1,2021-01-01
1071341,0.37,2021-01-01
1071342,0.37,2021-01-01
1071346,0.37,2021-01-01
1071371,1.1,2021-01-01
1071411,0,2021-01-01
1071438,1.1,2021-01-01
1071486,0.06,2021-01-01
1071620,0.37,2021-01-01
1071625,0.37,2021-01-01
1071739,3.69,2021-01-01
1071760,0,2021-01-01
1071775,0,2021-01-01
1071806,0.37,2021-01-01
1071876,0.06,2021-01-01
1071899,0,2021-01-01
1071941,0,2021-01-01
1071993,2.38,2021-01-01
1072313,0,2021-01-01
1072343,0.37,2021-01-01
1072627,0.73,2021-01-01
1072688,0.37,2021-01-01
1072765,0,2021-01-01
1072780,0.37,2021-01-01
1072815,0.37,2021-01-01
1072847,0.37,2021-01-01
1072886,0.37,2021-01-01
1073404,1.1,2021-01-01
1073429,2.38,2021-01-01
1073475,0.37,2021-01-01
1073508,0,2021-01-01
1073773,0.37,2021-01-01
1073794,0.06,2021-01-01
1073965,0.06,2021-01-01
1074530,0,2021-01-01
1074540,0,2021-01-01
1074676,0.06,2021-01-01
1074681,0.06,2021-01-01
1074686,0.06,2021-01-01
1074692,0,2021-01-01
1074767,0.37,2021-01-01
1074769,0.06,2021-01-01
1074772,0,2021-01-01
1074828,1.36,2021-01-01
1074871,1.36,2021-01-01
1074874,0,2021-01-01
1074902,0.73,2021-01-01
1074908,0.06,2021-01-01
1074909,0,2021-01-01
1074927,0.06,2021-01-01
1074952,0.06,2021-01-01
1075056,0.37,2021-01-01
1075088,0.37,2021-01-01
1075124,1.1,2021-01-01
1075343,0.37,2021-01-01
1075415,2.38,2021-01-01
1075531,2.38,2021-01-01
1075607,0.84,2021-01-01
1075656,0,2021-01-01
1075706,0.73,2021-01-01
1075736,0.73,2021-01-01
1075880,0.06,2021-01-01
1076016,0.37,2021-01-01
1076038,0,2021-01-01
1076055,0.06,2021-01-01
1076167,0.37,2021-01-01
1076195,0.37,2021-01-01
1076378,1.1,2021-01-01
1076405,0.95,2021-01-01
1076411,0.37,2021-01-01
1076481,0.37,2021-01-01
1076582,0.37,2021-01-01
1076641,0.37,2021-01-01
1076682,2.38,2021-01-01
1076700,0,2021-01-01
1076732,0.06,2021-01-01
1076770,3.09,2021-01-01
1076930,2.38,2021-01-01
1076939,0,2021-01-01
1077009,0.37,2021-01-01
1077183,2.38,2021-01-01
1077370,0,2021-01-01
1077428,2.38,2021-01-01
1077552,0.37,2021-01-01
1077618,0.06,2021-01-01
1077634,0,2021-01-01
1077688,1.8,2021-01-01
1077771,2.38,2021-01-01
1077866,0.37,2021-01-01
1077926,0.37,2021-01-01
1077945,0.06,2021-01-01
1078006,0.06,2021-01-01
1078029,0.37,2021-01-01
1078073,0.37,2021-01-01
1078075,2.38,2021-01-01
1078099,2.38,2021-01-01
1078217,0.37,2021-01-01
1078259,0.37,2021-01-01
1078271,2.38,2021-01-01
1078276,0.06,2021-01-01
1078284,0.37,2021-01-01
1078292,0.37,2021-01-01
1078295,0.37,2021-01-01
1078383,0.37,2021-01-01
1078404,0.06,2021-01-01
1078425,0.37,2021-01-01
1078577,0.06,2021-01-01
1078982,0.06,2021-01-01
1079023,0.37,2021-01-01
1079028,0.37,2021-01-01
1079270,0.37,2021-01-01
1079459,0.06,2021-01-01
1079577,0.95,2021-01-01
1079786,0,2021-01-01
1079880,0.37,2021-01-01
1080014,2.38,2021-01-01
1080029,0,2021-01-01
1080034,0.37,2021-01-01
1080056,0.37,2021-01-01
1080063,0.37,2021-01-01
1080131,0.37,2021-01-01
1080187,0.37,2021-01-01
1080205,0.37,2021-01-01
1080224,0.37,2021-01-01
1080232,0.37,2021-01-01
1080280,0,2021-01-01
1080290,0.06,2021-01-01
1080306,0.37,2021-01-01
1080319,0.73,2021-01-01
1080327,0.06,2021-01-01
1080340,0,2021-01-01
1080359,0.37,2021-01-01
1080360,0,2021-01-01
1080448,0.06,2021-01-01
1080558,0.06,2021-01-01
1080627,0,2021-01-01
1080657,0.73,2021-01-01
1080667,0.37,2021-01-01
1080709,2.38,2021-01-01
1080720,0,2021-01-01
1080747,0.37,2021-01-01
1080764,0.37,2021-01-01
1080784,0.06,2021-01-01
1080866,0.37,2021-01-01
1081004,0,2021-01-01
1081015,0.06,2021-01-01
1081078,0.37,2021-01-01
1081154,0.06,2021-01-01
1081172,0,2021-01-01
1081182,0.06,2021-01-01
1081202,0.06,2021-01-01
1081206,0.37,2021-01-01
1081207,0.06,2021-01-01
1081290,0.37,2021-01-01
1081393,0.06,2021-01-01
1081394,0.06,2021-01-01
1081404,0.06,2021-01-01
1081614,0.37,2021-01-01
1081661,0.37,2021-01-01
1081665,0.06,2021-01-01
1081745,0.73,2021-01-01
1081824,0.06,2021-01-01
1081920,0.06,2021-01-01
1081935,0.37,2021-01-01
1081938,2.38,2021-01-01
1082000,0.37,2021-01-01
1082038,2.38,2021-01-01
1082193,0.06,2021-01-01
1082324,1.8,2021-01-01
1082337,0.37,2021-01-01
1082368,0,2021-01-01
1082384,0,2021-01-01
1082397,0.37,2021-01-01
1082423,0.37,2021-01-01
1082456,0.37,2021-01-01
1082471,0.37,2021-01-01
1082484,0,2021-01-01
1082506,0.73,2021-01-01
1082510,1.1,2021-01-01
1082526,0.37,2021-01-01
1082554,2.38,2021-01-01
1082564,0,2021-01-01
1082735,0,2021-01-01
1082754,0.95,2021-01-01
1082797,0.37,2021-01-01
1082802,0.06,2021-01-01
1082923,1.8,2021-01-01
1083132,0,2021-01-01
1083220,0.73,2021-01-01
1083243,0.37,2021-01-01
1083301,0.73,2021-01-01
1083384,0.06,2021-01-01
1083446,2.38,2021-01-01
1083522,0.73,2021-01-01
1083643,0.73,2021-01-01
1083689,0.37,2021-01-01
1083712,0.37,2021-01-01
1083721,0,2021-01-01
1083743,0.73,2021-01-01
1083839,0.06,2021-01-01
1083848,0.06,2021-01-01
1083992,0.37,2021-01-01
1084031,0,2021-01-01
1084048,2.38,2021-01-01
1084103,0,2021-01-01
1084201,0.37,2021-01-01
1084242,0.37,2021-01-01
1084267,0,2021-01-01
1084329,0.37,2021-01-01
1084384,0.73,2021-01-01
1084400,0.37,2021-01-01
1084421,0.37,2021-01-01
1084543,0.37,2021-01-01
1084544,0.37,2021-01-01
1084554,0.73,2021-01-01
1084561,0.37,2021-01-01
1084580,2.38,2021-01-01
1084587,0.06,2021-01-01
1084717,0.37,2021-01-01
1084722,0.06,2021-01-01
1084752,0.37,2021-01-01
1084755,0.95,2021-01-01
1084765,2.38,2021-01-01
1084817,0.37,2021-01-01
1084827,0.37,2021-01-01
1084869,2.38,2021-01-01
1084961,2.38,2021-01-01
1084991,0.73,2021-01-01
1085061,0.37,2021-01-01
1085095,0.37,2021-01-01
1085223,0.37,2021-01-01
1085243,0.73,2021-01-01
1085280,0.37,2021-01-01
1085359,0.37,2021-01-01
1085482,0.37,2021-01-01
1085621,0,2021-01-01
1085634,0.37,2021-01-01
1085636,0.37,2021-01-01
1085653,0.37,2021-01-01
1085706,0.37,2021-01-01
1085763,0.37,2021-01-01
1085770,0.95,2021-01-01
1085776,0,2021-01-01
1085866,0,2021-01-01
1085869,2.38,2021-01-01
1085871,0.37,2021-01-01
1085917,0.06,2021-01-01
1086142,0,2021-01-01
1086195,0.37,2021-01-01
1086210,0.06,2021-01-01
1086222,2.38,2021-01-01
1086319,0,2021-01-01
1086329,0.37,2021-01-01
1086370,0.06,2021-01-01
1086384,0.37,2021-01-01
1086411,0,2021-01-01
1086434,1.1,2021-01-01
1086467,0.37,2021-01-01
1086472,0.37,2021-01-01
1086600,2.38,2021-01-01
1086605,0.06,2021-01-01
1086740,0,2021-01-01
1086745,3.05,2021-01-01
1086759,0.06,2021-01-01
1086774,0.37,2021-01-01
1086888,1.1,2021-01-01
1086909,0.95,2021-01-01
1087062,0.06,2021-01-01
1087146,0.37,2021-01-01
1087194,0.37,2021-01-01
1087243,0.06,2021-01-01
1087294,0.73,2021-01-01
1087322,0.06,2021-01-01
1087423,0.37,2021-01-01
1087432,0.37,2021-01-01
1087786,0.06,2021-01-01
1087790,0.37,2021-01-01
1087831,0.06,2021-01-01
1087875,0.37,2021-01-01
1087879,0,2021-01-01
1087934,0.37,2021-01-01
1087943,0.37,2021-01-01
1087955,0.37,2021-01-01
1088022,0,2021-01-01
1088024,0.37,2021-01-01
1088033,0.37,2021-01-01
1088034,0.73,2021-01-01
1088116,0.37,2021-01-01
1088144,0.37,2021-01-01
1088147,0.37,2021-01-01
1088166,0,2021-01-01
1088214,0.37,2021-01-01
1088242,0.37,2021-01-01
1088244,0.37,2021-01-01
1088316,0.06,2021-01-01
1088330,0.37,2021-01-01
1088383,0.37,2021-01-01
1088454,0.37,2021-01-01
1088724,0.37,2021-01-01
1088755,0.06,2021-01-01
1088771,0,2021-01-01
1088787,0,2021-01-01
1088820,0.37,2021-01-01
1088825,0.37,2021-01-01
1088856,2.38,2021-01-01
1089026,0.06,2021-01-01
1089063,2.38,2021-01-01
1089094,0,2021-01-01
1089113,1.1,2021-01-01
1089143,2.38,2021-01-01
1089341,0.37,2021-01-01
1089473,0.37,2021-01-01
1089496,1.1,2021-01-01
1089511,3.05,2021-01-01
1089542,0.37,2021-01-01
1089567,0.37,2021-01-01
1089575,0.37,2021-01-01
1089702,0.37,2021-01-01
1089717,0.37,2021-01-01
1089754,0.37,2021-01-01
1089787,0,2021-01-01
1089819,1.36,2021-01-01
1089872,0.73,2021-01-01
1089907,0.73,2021-01-01
1089909,0.37,2021-01-01
1089925,0.37,2021-01-01
1089953,0,2021-01-01
1089976,0.95,2021-01-01
1090009,0.84,2021-01-01
1090012,2.38,2021-01-01
1090061,0.37,2021-01-01
1090069,0.37,2021-01-01
1090071,0.37,2021-01-01
1090116,1.1,2021-01-01
1090159,0.06,2021-01-01
1090215,0.37,2021-01-01
1090309,0.06,2021-01-01
1090403,0.37,2021-01-01
1090411,0.37,2021-01-01
1090425,0.84,2021-01-01
1090445,0.37,2021-01-01
1090507,0,2021-01-01
1090514,0,2021-01-01
1090633,1.1,2021-01-01
1090727,2.38,2021-01-01
1090872,2.38,2021-01-01
1090908,0.37,2021-01-01
