CIK,"('exchange_and_symbol', 'variation_0')",market_cap_at_prediction_date
1393818,NYSE:BX,86170490753
1393883,NYSE:DHX,256315680
1394029,,
1394056,Nasdaq:OSS,80545863
1394074,NYSE:SEP,
1394156,NASDAQ:SAUC,
1394159,NYSE:OWW,
1394220,OTC:RINO,1488405.82
1394319,Nasdaq:TCON,47358488
1394832,NYSE:ATS,2934750335
1394954,NASDAQ:GTAT,
1395057,NYSE:INB,
1395064,NYSE:TAK,43511503600
1395213,NYSE:EDN,219187500
1395325,NYSE:ETJ,674951070
1395593,,
1395627,NYSE:IID,
1395848,NASDAQ:IOTS,
1395937,Nasdaq:SNDX,1100650062
1395942,NYSE:KAR,1851150000
1395943,,
1396009,NYSE:VMC,26397984000
1396016,NASDAQ:EDS,
1396033,NYSE:LL,486727160
1396167,NYSE:DEX,
1396238,,
1396247,,
1396277,Nasdaq:CHW,576407709
1396278,,
1396279,NYSE:HGGG,23637
1396440,NYSE:MAIN,2950162696
1396446,NYSE:CYS,
1396502,NYSE:HTY,66721627
1396536,Nasdaq:DUOT,19736095
1396546,NYSE:VM,
1396814,Nasdaq:PCRX,2629262240
1396838,NYSE:DOLNQ,
1396878,NYSE:UGA,78917893
1397016,Nasdaq:OPXS,15799641
1397047,Nasdaq:FPAY,49620067
1397173,NYSE:JTD,
1397183,Nasdaq:IVDA,151628624
1397187,Nasdaq:LULU,48088127760
1397516,NASDAQ:REXX,
1397533,NASDAQ:ABBC,
1397702,Nasdaq:SILK,1388010226
1397911,Nasdaq:LPLA,12221769600
1398161,,
1398453,NYSE:XIN,36487091
1398529,NASDAQ:MULT,
1398551,NASDAQ:YONG,
1398659,NYSE:G,9393017212
1398664,NYSE:ENP,
1398733,Nasdaq:AQST,251235366
1398805,Nasdaq:BEEM,177906460
1398931,,
1398987,NYSE:HOUS,1848110000
1399067,,
1399249,NYSE:PZN,679855567.7
1399250,NASDAQ:TTHI,
1399520,Nasdaq:STKS,366073882
1399521,NASDAQ:LIWA,
1399529,NASDAQ:DRNA,2959002962
1399708,Nasdaq:NVCN,37130148.55
1399768,,
1399935,NASDAQ:FRANQ,
1400017,Nasdaq:TGAN,
1400271,NYSE MKT:CUBT,30121337
1400438,Nasdaq:LGO,531572870
1400810,NYSE:HCI,695264640
1400848,NASDAQ:LPSB,
1400891,Nasdaq:IHRT,2824475500
1400897,NYSE:SRV,63604510
1401040,Nasdaq:DMAC,75407438
1401106,,
1401112,NASDAQ:PRGNL,0
1401257,NYSE:FET,83952630
1401395,Nasdaq:NEPT,2476656420
1401521,Nasdaq:ACIC,178341074
1401564,Nasdaq:FFNW,151324151
1401573,,
1401667,Nasdaq:PBYI,142240199
1401680,NASDAQ:CSOD,
1401708,Nasdaq:NSTG,1795302599
1401914,Nasdaq:DARE,110077482
1402057,Nasdaq:CDW,25303270000
1402281,,
1402328,Nasdaq:SBFM,150015.76
1402364,,
1402388,NYSE:WFG,9430316500
1402436,Nasdaq:SSNC,20051820000
1402479,Nasdaq:MDVL,41065000
1402829,NYSE:ORN,111056332
1402902,,
1403085,,
1403132,NYSE:WX,
1403161,NYSE:V,440652324464
1403256,NYSE:SCU,480206684
1403275,NYSE:FAV,
1403385,NYSE:SYA,
1403431,Nasdaq:HCCI,701743680
1403475,Nasdaq:BMRC,518247600
1403528,NYSE:OAK,
1403568,Nasdaq:ULTA,19448088660
1403708,Nasdaq:EVOK,20032404
1403752,Nasdaq:ZYME,849092222
1403794,,
1403795,NYSE:NIVS,
1403849,NASDAQ:PWRD,
1403853,NYSE MKT:NES,31122432
1403882,NYSE:MTCN,585171800
1404079,NYSE:SSN,
1404123,Nasdaq:ONEM,3105763900
1404281,Nasdaq:ELDN,66539923
1404296,NASDAQ:ACFC,
1404433,AMEX:DPSI,37444330
1404592,NYSE:RVM,
1404644,Nasdaq:NGNE,272456226
1404655,NYSE:HUBS,30801999600
1404912,NYSE:KKR,41095839090
1404973,NASDAQ:EGC,
1405037,,
1405073,,
1405197,,
1405249,,
1405277,NASDAQ:CTCT,
1405287,,
1405419,,
1405495,Nasdaq:IDCC,2148353640
1405503,,
1405513,NYSE:UNL,21471254
1405528,NYSE:USL,91695466
1405658,NYSE:EJ,
1405858,,
1406081,,
1406234,NYSE:BIP,18229754144
1406251,NASDAQ:GACQ,230961408
1406574,,
1406587,NYSE:FOR,1025808000
1406591,NYSE:FTT,
1406666,NYSE:CALX,3850405450
1406796,,
1407007,,
1407067,NYSE:FSB,
1407185,,
1407190,NYSE:VMEMQ,
1407268,,
1407298,NYSE:FLY,
1407437,,
1407463,,
1407623,Nasdaq:ROIC,2244047134
1407739,NYSE:DFT,
1407973,NYSE:SONX,39064914
1408075,NYSE:GPK,5564683000
1408100,NYSE:KW,3080080784
1408198,NYSE:MSCI,0
1408201,NYSE:TPZ,88363116
1408287,NYSE:ZEP,
1408443,Nasdaq:MIST,274848466
1408534,Nasdaq:FGBI,226124395
1408710,NYSE:FN,4211424090
1408970,NASDAQ:BKCH,0
1409134,NYSE:OSP,
1409171,Nasdaq:TITN,704741200
1409269,Nasdaq:VERO,1409307750
1409375,Nasdaq:OESX,106309708
1409447,,
1409493,NYSE:CIM,3387334168
1409690,NASDAQ:TBRA,
1409916,NYSE:HLTH,
1409970,NYSE:LC,2326436824
1410056,NYSE:GRHHQ,
1410064,,
1410098,Nasdaq:CRMD,179290545
1410240,,
1410384,NYSE:QTWO,4473780200
1410402,,
1410428,Nasdaq:XWEL,190880296
1410471,NASDAQ:IPCM,
1410636,NYSE:AWK,33236840000
1410703,,
1410711,,
1410838,NYSE:EPB,
1410939,Nasdaq:ISEE,1594202900
1411158,NASDAQ:ANAC,
1411207,NYSE:ALSN,3422000002
1411303,NASDAQ:CBNJ,
1411342,NYSE:EFC,771221150
1411419,,
1411488,NASDAQ:HAWK,
1411494,NYSE:APO,
1411579,NYSE:AMC,28358154000
1411583,NYSE:WMZ,
1411685,Nasdaq:VTGN,11289940511
1411688,NYSE:TCS,482719583
1411690,Nasdaq:BNGO,318766560
1411825,,
1411906,AMEX:AMPE,133530380
1412043,,
1412095,Nasdaq:TROO,515101849
1412100,NYSE:MHLA,1839820456
1412109,NASDAQ:KFFG,
1412203,NYSE:HMR,
1412270,NYSE:CRCM,
1412347,NYSE:WMLP,
1412350,NYSE:PKO,
1412408,NYSE:PHR,2281187012
1412486,Nasdaq:COCP,62672266
1412558,Nasdaq:EVO,8223741470
1412665,NASDAQ:MOFG,501863340
1412707,NASDAQ:LEVLP,290493330.8
1412914,NYSE:BHL,
1413159,NYSE:TGH,1685231040
1413257,,
1413329,NYSE:PM,1965695400
1413447,Nasdaq:NXPI,58915025550
1413507,NYSE:SRCI,
1413745,Nasdaq:ANTE,20630478
1413837,NYSE:FFWM,1133254590
1413855,Nasdaq:FANH,418817794
1413898,Nasdaq:DALN,37306855
1414767,Nasdaq:NCPL,30504574
1414847,NASDAQ:CHNGV,
1414850,NYSE:NPD,
1414932,Nasdaq:OCSL,1311369870
1415016,NYSE:GA,
1415020,NASDAQ:TC,
1415277,,
1415301,NASDAQ:DFRG,
1415311,NASDAQ:SKYU,31295908
1415336,NASDAQ:ZLTQ,
1415404,Nasdaq:SATS,2286613450
1415624,NYSE:YUME,
1415841,,
1415911,NASDAQ:VISN,
1415916,NASDAQ:GMLPF,0
1415921,NYSE:NMM,606995553
1415948,NYSE:GSL,
1416172,NASDAQ:NXMD,
1416792,NASDAQ:RLYP,
1417185,NASDAQ:PIO,143599549
1417398,NYSE:HI,3522315000
1417754,NASDAQ:IKGH,1200
1417802,NYSE:IDE,211862096
1417892,NYSE:SOL,394740404
1417926,Nasdaq:INVO,40809525
1417961,,
1418076,Nasdaq:SLRC,748861836
1418091,NYSE:TWTR,34367237112
1418100,NYSE:AVYA,1588943684
1418121,NYSE:APLE,3390887780
1418133,,
1418135,Nasdaq:KDP,50310639999
1418225,,
1418819,Nasdaq:IRDM,5152546660
1418862,,
1419041,Nasdaq:FBRX,31045859
1419178,NYSE:ART,
1419242,NYSE:AT,
1419275,Nasdaq:RVYL,189556688
1419450,NYSE:GRUB,
1419465,NASDAQ:STB,
1419521,NYSE:HTS,
1419536,Nasdaq:CBNK,334435700
1419554,Nasdaq:BBLG,304816565
1419581,NASDAQ:FDML,
1419600,NASDAQ:FLXN,
1419612,Nasdaq:SEDG,13486955741
1419625,,
1419852,NASDAQ:MFRM,
1419945,NYSE:TNK,378984671
1419951,Nasdaq:DTST,19814577
1420302,NASDAQ:LOGMV,
1420520,Nasdaq:ATOM,445009560
1420525,NASDAQ:FCTY,
1420529,Nasdaq:AACG,36080155
1420565,Nasdaq:ALRN,47076414
1420569,,
1420720,AMEX:IBIO,138205660
1420783,NYSE:CPPL,
1420800,NYSE:ENOV,4698020538
1420811,NYSE:ONDK,
1421182,NYSE:VRS,785844592
1421461,NYSE:IPI,510332014
1421517,Nasdaq:ERII,1174055800
1421525,,
1421526,,
1421561,NASDAQ:CPGI,
1421876,Nasdaq:GLPG,5677455360
1422105,NASDAQ:NOR,
1422109,NASDAQ:BBLUQ,
1422142,Nasdaq:AADI,230401387
1422143,NASDAQ:KURA,984940000
1422183,NYSE:FSK,5679688406
1422841,NYSE:WAAS,
1422862,NASDAQ:PMFG,
1422892,Nasdaq:SGLY,62697970
1422930,Nasdaq:PUBM,1674655263
1423221,NYSE:NX,756883400
1423242,,
1423357,,
1423542,NASDAQ:SKUL,
1423689,Nasdaq:AGNC,7756380000
1423774,NYSE:ZUO,2359914000
1423824,NASDAQ:ALDR,
1423869,NASDAQ:PCB,323630077
1423902,NYSE:WES,8058725480
1424182,NYSE:BNL,3799538400
1424657,Nasdaq:CUEN,21561621
1424755,NYSE:TVPT,
1424847,NYSE:LO,
1424929,Nasdaq:FOXF,6513830220
1425205,Nasdaq:IOVA,3072552339
1425287,Nasdaq:WKHS,621505712
1425292,NYSE:UAN,832156710
1425355,Nasdaq:MCVT,17385671
1425450,Nasdaq:KIDS,1094357252
1425565,,
1425627,Nasdaq:SOBR,25975848
1425715,,
1425923,NYSE:COLE,
1425965,NYSE:DTK,
1425966,,
1426332,Nasdaq:NGM,1403717850
1426800,Nasdaq:ASMB,98246469
1426945,NASDAQ:ECHO,13184622
1427066,,
1427159,,
1427437,NYSE:EZT,0
1427570,NASDAQ:RSLS,21633678
1427925,Nasdaq:ACRX,67121745
1428156,NASDAQ:CRA,
1428205,NYSE:ARR,842806307
1428336,Nasdaq:HQY,3285416160
1428439,Nasdaq:ROKU,30722190660
1428875,NYSE:TMX,5351637200
1429260,Nasdaq:FBIO,213237574
1429386,NASDAQ:PZRX,1200
1429560,Nasdaq:TRVN,111883642
1429764,Nasdaq:BLNK,1122867638
1429775,,
1429937,AMEX:BTG,3955301250
1430162,NYSE:CSAN,6920775742
1430306,Nasdaq:TNXP,35826778229
1430452,,
1430592,NASDAQ:FNGN,
1430602,NYSE:SNI,
1430723,NYSE:SFBS,4419312770
1430725,NYSE:GSL,757724185
1430960,,
1431567,Nasdaq:OVLY,140937109
1431695,NYSE:OLO,2657238103
1431852,NYSE:ODV,48310894
1431897,NYSE:BNNY,
1431959,Nasdaq:MMAT,614851770
1432133,Nasdaq:KLTR,268656136
1432196,NASDAQ:PGLC,
1432364,NYSE:AZUL,1482824038
1432732,NASDAQ:TRIV,
1433195,Nasdaq:APPF,4273816140
1433270,NYSE:AR,5241563460
1433607,Nasdaq:NSPR,24315332
1433642,Nasdaq:HLNE,3511664833
1433660,NYSE:JBT,4713920000
1433714,NYSE:CSLT,249681752.3
1433994,,
1434220,NYSE:SVN,
1434228,NASDAQ:PVTBP,
1434265,Nasdaq:GMAB,25392138128
1434316,Nasdaq:FATE,5696208337
1434388,,
1434418,NASDAQ:CNST,
1434524,Nasdaq:CLIR,39350815
1434588,Nasdaq:LOPE,3653208900
1434589,NYSE:TTTM,
1434614,NYSE:SAND,1144448446
1434620,NASDAQ:ILG,
1434621,NASDAQ:TREE,1554067911
1434647,Nasdaq:KMPH,287030724
1434728,Nasdaq:GWRS,365078229
1434754,NYSE:SB,403693056
1434842,,
1434868,NASDAQ:ESPR,190123038
1435049,Nasdaq:KDNY,806130000
1435064,Nasdaq:CETX,24313032245
1435508,Nasdaq:FSFG,180837633
1436040,NYSE:CFL,
1436126,NYSE:MG,212622680
1436208,Nasdaq:LEGH,586715552
1436223,,
1436229,Nasdaq:BTCS,23336749
1436304,NASDAQ:KYTH,
1436425,Nasdaq:HBCP,335327580
1436444,NASDAQ:TYGOW,
1436549,,
1437071,NYSE:IVR,860613534
1437106,,
1437107,Nasdaq:WBD,11605230000
1437226,AMEX:MHH,184736890
1437260,NYSE:NNA,
1437352,Nasdaq:EVBG,2599965379
1437402,Nasdaq:ARDX,128172943
1437424,Nasdaq:POET,250495777
1437491,Nasdaq:ROI,67755737
1437557,NYSE MKT:LLEX,
1437578,NYSE:BFAM,6922844142
1437925,Nasdaq:GMGI,183691468
1437958,Nasdaq:CCB,581476361
1438133,Nasdaq:TNDM,9306903000
1438231,Nasdaq:DMRC,683873020
1438236,NYSE:AVIV,
1438423,Nasdaq:MRAM,197842878
1438533,Nasdaq:TVTX,1783002152
1438569,Nasdaq:GRFS,7306290364
1438644,,
1438731,,
1438893,NYSE:GNT,77605498
1439095,NYSE:MRC,546150000
1439124,NYSE:EBR,8911527568
1439199,NYSE:CTP,900
1439222,Nasdaq:AGIO,2044933715
1439288,NYSE:ZWS,4151415810
1439404,NASDAQ:ZNGA,7247564393
1439567,,
1439725,Nasdaq:BDSX,120679650
1440024,OTC:RRTS,70615600
1440512,Nasdaq:BZFD,808162200
1440913,,
1440972,NYSE:LAAC,
1441236,NYSE:CLW,591160470
1441683,Nasdaq:APPN,4846403561
1441693,NASDAQ:MBII,125388887.7
1441816,Nasdaq:MDB,31997438659
1441849,,
1442145,Nasdaq:VRSK,35817129307
1442236,Nasdaq:QRHC,114069712
1442596,NYSE:YOKU,
1442620,Nasdaq:RCON,18156744
1442626,AMEX:BRG,716643840
1442836,Nasdaq:MRSN,419956646
1443242,,
1443611,BATS:SINGD,3804016.74
1443646,NYSE:BAH,10845998191
1443669,NYSE:PRLB,1387687778
1443799,NASDAQ:GNRT,
1444192,Nasdaq:ACST,49602764
1444275,NASDAQ:BOLD,
1444363,NYSE:GCAP,
1444380,NYSE:NVRO,2874311715
1444406,NYSE:EC,26396917984
1444598,NYSE:EM,
1444663,NASDAQ:IMDZ,
1444677,NASDAQ:FTLK,
1444706,NASDAQ:XRDC,
1445283,NASDAQ:KA,1222179036
1445293,NYSE:ONE,
1445305,NYSE:WK,6505337132
1445356,NASDAQ:MGRP,
1445487,,
1445504,BATS:RSBT,0
1445918,,
1445930,NYSE:KB,18495941882
1446159,Nasdaq:POAI,1255801190
1446847,Nasdaq:IRWD,1841480750
1447028,Nasdaq:ABUS,443634217
1447051,Nasdaq:TBNK,221950498
1447362,Nasdaq:CSTL,1038995580
1447382,NASDAQ:ORIG,
1447599,NYSE:FIT,
1447669,NYSE:TWLO,48052911536
1448056,NYSE:NEWR,6715343220
1448301,NASDAQ:ANCB,
1448397,Nasdaq:SHIP,152086768
1448403,,
1448431,Nasdaq:OPRX,996799442
1448893,NYSE:ESNT,4593431500
1449133,,
1449278,NASDAQ:TUBE,
1449488,NASDAQ:CCLP,127131176
1449792,Nasdaq:PPSI,62448900
1449801,NASDAQ:CHOP,
1449877,NYSE:PZE,
1450390,,
1450445,NYSE:NUW,254335316
1450501,,
1450704,Nasdaq:VIVK,236818.28
1450922,NYSE:SIVR,1114704633
1450923,NYSE:SGOL,2585235956
1451505,NYSE:RIG,1808810000
1451809,Nasdaq:SITM,5278661960
1451951,,
1452217,NASDAQ:TPCG,
1452384,NASDAQ:HAWKQ,
1452477,Nasdaq:SEVN,116770320
1452575,NYSE:MJN,
1452751,NYSE:NMBL,
1452814,,
1452857,NYSE:SPLP,811240150
1452899,NASDAQ:RIVE,
1452937,,
1452965,Nasdaq:UTRS,131112800
1453015,Nasdaq:BLDP,3592172639
1453176,Nasdaq:HZNP,
1453593,AMEX:XTNT,74036750
1453687,Nasdaq:RNAC,373855077
1453820,,
1454021,NYSE:MTT,
1454124,,
1454189,,
1454389,NYSE:SGM,
1454741,NYSE:EOT,366702964
1454789,Nasdaq:ATXS,76086537
1454938,Nasdaq:OB,472898731
1454978,NYSE:NPN,
1454979,NYSE:NCB,
1454980,NYSE:NJV,
1454981,NYSE:NYV,
1455365,Nasdaq:CGTX,26473503
1455684,Nasdaq:TPIC,593553180
1455863,NYSE:COLD,8345968800
1455886,NYSE:PPP,
1456346,NYSE:FNV,25556534739
1456772,Nasdaq:OPI,1134992250
1457543,NYSE:CFN,
1457612,NASDAQ:GNCA,
1458412,Nasdaq:CFB,752958163
1458696,NASDAQ:CYOU,
1458891,NYSE:NE,5718057600
1458962,NASDAQ:MB,
1459200,Nasdaq:ALRM,3904809803
1459266,NASDAQ:ZSPH,
1459417,Nasdaq:TWOU,1557000796
1459450,,
1459839,Nasdaq:SIBN,662838440
1459862,NYSE:PALL,328823649
1460198,,
1460235,NYSE:PPLT,1109433705
1460329,Nasdaq:FLNT,171151449
1460602,Nasdaq:ORGS,72820974
1460702,Nasdaq:QLGN,27571996
1461119,NYSE MKT:CRHM,
1461640,NASDAQ:HMTA,
1461755,NASDAQ:ACBI,554521357
1461993,NASDAQ:CEMP,
1462056,Nasdaq:BLZE,396536815
1462120,NYSE:LOB,3314103506
1462223,Nasdaq:RCRT,37243844
1462370,NYSE:STEM,2444979119
1462418,Nasdaq:ASPS,172011540
1462586,NYSE:IGI,242697264
1462633,,
1463101,Nasdaq:ENPH,23954288250
1463172,NYSE:ZEN,12342928820
1463258,NASDAQ:REGI,2096279850
1463361,Nasdaq:UBX,89302720
1463398,,
1463471,NASDAQ:MNEL,
1463729,NASDAQ:RCPT,
1463959,NASDAQ:DSKX,
1463972,Nasdaq:VUZI,531178118
1464343,Nasdaq:ATLC,913333660
1464423,NYSE:PMT,1656808020
1464591,NYSE:GPRK,626170231
1464790,Nasdaq:RILY,2059313473
1464963,Nasdaq:FCRD,759730020
1465112,NASDAQ:DTV_1,
1465128,NYSE:STWD,6928564350
1465317,,
1465740,NYSE:TWO,1679434080
1465763,NYSE:MIR,
1465885,NYSE:WMC,121967802
1466026,Nasdaq:MSBI,543375172
1466085,NYSE:IRT,2991464058
1466258,NYSE:TT,45112720917
1466292,NASDAQ:BVA,
1466301,NASDAQ:CLVS,417232590
1466538,Nasdaq:COWN,923941206
1466593,Nasdaq:OTTR,2798199680
1466815,NASDAQ:ABCD,
1467019,NYSE:THI,
1467027,NYSE:CXS,
1467076,NYSE:CLNY1,
1467373,NYSE:ACN,244567820355
1467623,Nasdaq:DBX,9265440000
1467652,NASDAQ:NEOS,
1467760,NYSE:ARI,1769630979
1467761,Nasdaq:MINM,1133191948
1467808,OTC:CORBF,483773278
1467858,NYSE:GM,78466080000
1467933,,
1468079,NYSE:AAV,
1468091,Nasdaq:VEON,2804800000
1468174,NYSE:H,9165825000
1468327,Nasdaq:RENT,547785400
1468328,Nasdaq:ADUS,1398894400
1468516,NYSE:AOL,
1468666,Nasdaq:SCWX,1295977080
1468748,NASDAQ:KOD,4607777093
1468780,,
1468929,Nasdaq:NXGL,
1468944,NYSE MKT:CNR,1892022810
1469038,NYSE:VR,
1469134,NASDAQ:FCFP,
1469367,Nasdaq:RUN,6449350080
1469372,NYSE:MSGE,
1469392,NYSE:NEV,386083243
1469395,NYSE:PAM,1068362000
1469433,NASDAQ:ACOM,
1469443,Nasdaq:RKDA,918145312
1469510,NYSE:REN,
1469606,,
1470099,NASDAQ:MOBL,
1470157,NASDAQ:GAME,
1470205,NASDAQ:ICBK,
1470215,NASDAQ:TW,
1470683,Nasdaq:AEHL,4528008.1
1470699,,
1470795,NASDAQ:OABC,
1471055,NYSE:BSBR,20155110300
1471088,,
1471256,,
1471261,NYSE:CIE,
1471265,Nasdaq:NWBI,1695659328
1471420,NYSE:STK,559277346
1471458,NASDAQ:RUE,
1471727,AMEX:BTTR,88896419
1472012,Nasdaq:IMNM,177464713
1472072,NYSE:CCM,90427161
1472091,Nasdaq:PDSB,227046498
1472093,NASDAQ:AFCB,
1472215,NYSE:JLS,113695496
1472341,NYSE:GDO,260048791
1472343,NASDAQ:ROKA,
1472353,,
1472494,NYSE:BNO,188228017
1472787,NYSE:FAF,8186250000
1473061,,
1473078,NYSE:CHSP,
1473334,Nasdaq:NVFY,11095864
1473844,NYSE:STEL,675927420
1474042,NYSE:BALT,0
1474098,NYSE:PEB,2608426175
1474167,Nasdaq:COSM,63722501
1474432,NYSE:PSTG,9056741760
1474464,NYSE:NYRT,
1474547,NYSE:TASIF,
1474627,Nasdaq:NEGG,194982160
1474735,NYSE:GNRC,21836710800
1474777,NYSE:AFCO,
1474903,NYSE:BGSF,144813555
1474904,NASDAQ:FCBP,
1474952,,
1475115,NYSE:EB,1526505920
1475260,NYSE:CVE,22437145000
1475274,NASDAQ:SALE,
1475348,Nasdaq:LBC,693865112
1475422,,
1475841,NYSE:NBHC,1294859631
1475922,NYSE:PRI,5710899100
1476034,NYSE:MCB,990473107
1476045,NYSE:CLDT,631921782
1476150,NYSE:TRNO,5649099806
1476170,NASDAQ:UNISQ,
1476204,Nasdaq:PECO,3187805390
1476246,,
1476264,NASDAQ:WFBI,
1476651,NYSE:FCB,
1476719,,
1476765,Nasdaq:GBDC,2533348863
1476840,Nasdaq:EXFY,1340121791
1476963,AMEX:NHWK,102375792
1477032,,
1477049,NYSE:PHYS,4738689647
1477081,Nasdaq:KGEI,
1477156,NYSE:CHC,
1477200,NASDAQ:FUEL,
1477246,Nasdaq:SANW,107306326
1477294,NYSE:ST,8926480610
1477324,,
1477333,NYSE:NET,42248455589
1477425,NYSE:SEND,
1477449,NYSE:TDOC,14989277222
1477598,,
1477641,NYSE:DQ,2830078105
1477720,NYSE:ASAN,13489384470
1477815,NYSE:SG,2903963700
1477845,NYSE:ANVS,166598548
1478085,,
1478102,NYSE:DMO,169449689
1478121,NYSE MKT:PFNX,
1478242,NYSE:IQV,50539104000
1478320,Nasdaq:ADPT,3899059538
1478454,Nasdaq:EBMT,145586022
1478484,NASDAQ:ZU,
1478725,,
1478888,NYSE:NBB,616667321
1478950,NYSE:EXL,
1479094,NYSE:STAG,7359793260
1479238,NYSE:JMT,
1479247,NYSE:CPER,163932693
1479290,Nasdaq:RVNC,1128055638
1479365,Nasdaq:KA,
1479419,Nasdaq:KALA,89119185
1479426,,
1479509,,
1479615,Nasdaq:SLN,290722800
1479681,Nasdaq:NUTX,2253078418
1479750,NASDAQ:CBF,
1479920,,
1480118,Nasdaq:ONMD,
1480999,NYSE:EXD,
1481241,Nasdaq:PSHG,23150397
1481506,NYSE:PNG,
1481512,NASDAQ:RARX,
1481513,NYSE:JKS,2029850085
1481582,NYSE:RYI,894720000
1481646,Nasdaq:ACCD,1527929083
1481792,NYSE:QUAD,196992000
1481832,NYSE MKT:APTS,877318534
1482080,NASDAQ:ICEL,
1482278,NASDAQ:EMON,
1482361,,
1482512,NYSE:HPP,3518940560
1482541,Nasdaq:CEAD,7867275.12
1482981,Nasdaq:COCO,547988059
1483096,NASDAQ:ACMP,
1483386,NYSE:GLTR,1073373945
1483405,NYSE:BXE,
1483510,NYSE:EXPR,201180000
1483830,NYSE:NKA,
1483934,NYSE:SBBA,0
1483994,Nasdaq:HTHT,10750226664
1484478,,
1484504,NYSE:GIMO,
1484565,Nasdaq:SLNO,42836667
1484612,Nasdaq:OM,1973547810
1484769,NYSE:FUBO,2199969232
1484778,Nasdaq:TDUP,993715880
1484928,NASDAQ:PSTB,
1485003,Nasdaq:CARM,171983972
1485469,NYSE:TOWR,
1485487,NASDAQ:CHRM,
1485527,NASDAQ:COBK,
1485538,NASDAQ:OSN,
1485933,,
1485964,NASDAQ:PEOP,
1486159,Nasdaq:CHRD,2344475016
1486221,BATS:IEME,
1486298,NYSE:BSL,225148735
1486299,NASDAQ:BIQI,
1486957,NYSE:BWXT,4360398847
1487052,NASDAQ:LTXB,
1487101,NASDAQ:KEYW,
1487197,Nasdaq:BRFH,76182841
1487295,NYSE:CIS,
1487371,NASDAQ:GNMK,
1487428,Nasdaq:HRZN,310024461
1487610,AMEX:NHS,211587155
1487712,NYSE:AL,4651815754
1487782,NASDAQ:RVEN,
1487798,NYSE:ECT,
1487811,NYSE:ALLYPRA,
1487839,Nasdaq:LKCO,148285318
1487843,NASDAQ:YERR,5146188.41
1487906,NASDAQ:DGLT,
1487918,Nasdaq:OFS,149487771
1487952,NYSE:VPG,474184799
1487990,NYSE:ARX,
1488039,Nasdaq:ATOS,218696500
1488075,NYSE:IL,
1488139,NYSE:AMRC,3889309640
1488613,NASDAQ:FMI,
1488775,NYSE:CEM,345867349
1488813,NYSE:CUBB,0
1488917,AMEX:ELMD,105895141
1489096,NYSE:THR,538441000
1489136,NYSE:SEMG,
1489137,NASDAQ:MCP,
1489256,,
1489393,NYSE:LYB,29024600000
1489895,,
1489902,,
1489979,NASDAQ:TFM,
1490013,NASDAQ:FULLL,
1490165,NASDAQ:EAC,
1490186,NASDAQ:DHXM,
1490281,Nasdaq:GRPN,681288416
1490286,NYSE:NTG,159624431
1490349,Nasdaq:PFX,87921660
1490366,,
1490412,NASDAQ:VELTF,
1490636,,
1490660,NASDAQ:MKTO,
1490892,NYSE:COR,
1490906,Nasdaq:CFFN,1493253270
1490930,NYSE:DDMGQ,
1490978,Nasdaq:SDGR,2609105022
1490983,NYSE:CCG,
1491419,Nasdaq:LVO,103990106
1491487,,
1491501,,
1491576,NASDAQ:TSRO,
1491863,NYSE:BMS,
1492074,Nasdaq:ABCM,4610796000
1492165,Nasdaq:PFBC,984723839
1492194,,
1492195,,
1492261,,
1492298,Nasdaq:SBRA,2736222107
1492422,Nasdaq:APLS,3966960910
1492633,NYSE:NLSN,7131879649
1492658,NASDAQ:WMGI,
1492674,Nasdaq:TTOO,86409752
1492691,NYSE:KNX,9574866990
1492739,Nasdaq:PTRA,
1492832,NYSE:EQU,
1492915,NASDAQ:STND,
1492966,NYSE:NORD,
1493006,,
1493182,NASDAQ:SPBC,
1493491,NASDAQ:HBOS,
1493523,NYSE:NBD,
1493566,NASDAQ:OTIC,121864795
1493594,Nasdaq:MTSI,5084244000
1493637,NASDAQ:RDA,
1493639,NASDAQ:PACT,
1493683,NYSE:BBN,1490700944
1493761,Nasdaq:HEAR,406439720
1494259,Nasdaq:CARG,3638432445
1494319,NYSE:UNVR,4474558000
1494448,,
1494530,NYSE:FSD,519142210
1494538,NYSE:CCT,
1494558,AMEX:AMBO,22625270
1494582,NYSE:BOC,818053740
1494650,Nasdaq:OPTN,115314119
1494728,NYSE:PSLV,1701982300
1494809,,
1494891,Nasdaq:SRTS,117474749
1494904,NYSE:GBLI,367780749
1495153,Nasdaq:MMYT,2909670111
1495222,Nasdaq:OXLC,678664991
1495231,Nasdaq:IZEA,83362930
1495240,Nasdaq:LAND,961258264
1495320,Nasdaq:VRA,268928600
1495479,NASDAQ:BBRG,
1495660,NYSE:KH,
1495825,NYSE:GBAB,436734885
1495925,NYSE:FRF,
1495932,Nasdaq:EXPI,4917188100
1496048,NASDAQ:BPYUP,
1496099,Nasdaq:NMFC,1278809529
1496252,BATS:HEUS,210437077
1496292,NYSE:IHD,132966472
1496323,Nasdaq:IGMS,923707185
1496371,NASDAQ:MOKO,
1496443,Nasdaq:PAYS,76931691
1496623,,
1496631,NASDAQ:NBCB,
1496671,Nasdaq:CALA,50167766
1496749,NYSE:HEQ,148205371
1496963,NYSE:SQSP,2759039703
1497186,NYSE:HYI,339053053
1497253,Nasdaq:ONVO,34560846
1497270,,
1497275,NASDAQ:STBZ,
1497504,NASDAQ:DPRX,
1497645,NYSE:INN,928747190
